log_params,gpu_count,tdp_w,batch_size,log_flops,log_tokens,precision,task,train_type,energy_kwh,log_energy_kwh,source,original_file,row_id
9.8450980400763,1.0,70.0,,21.32221929473392,,unknown,any-to-any,pre-train,3.92,0.5932860670204573,huggingface,data/dataset_clean.csv,216
9.000000000434294,1.0,400.0,,18.477121254719663,,unknown,image-text-to-text,fine-tune,0.4,-0.3979400086720376,huggingface,data/dataset_clean.csv,217
9.602059991436535,1.0,350.0,,21.079181246047625,,unknown,image-to-image,pre-train,11.2,1.0492180226701815,huggingface,data/dataset_clean.csv,218
9.903089987046231,1.0,70.0,,19.380211241711606,,unknown,text-generation,fine-tune,0.56,-0.25181197299379954,huggingface,data/dataset_clean.csv,219
10.431363764175073,1.0,70.0,,21.90848501887865,,unknown,image-text-to-text,pre-train,15.12,1.1795517911651876,huggingface,data/dataset_clean.csv,220
9.903089987046231,1.0,70.0,,21.380211241711606,,unknown,text-generation,pre-train,4.48,0.651278013998144,huggingface,data/dataset_clean.csv,221
9.000000000434294,1.0,70.0,,18.477121254719663,,unknown,text-generation,fine-tune,0.07,-1.154901959985743,huggingface,data/dataset_clean.csv,222
9.000000000434294,1.0,70.0,,18.477121254719663,,unknown,time-series-forecasting,fine-tune,0.07,-1.154901959985743,huggingface,data/dataset_clean.csv,223
9.903089987046231,1.0,700.0,,19.380211241711606,,unknown,unknown,unknown,5.6,0.7481880270062004,huggingface,data/dataset_clean.csv,224
9.8450980400763,1.0,70.0,,19.32221929473392,,unknown,text-generation,fine-tune,0.49,-0.3098039199714863,huggingface,data/dataset_clean.csv,225
8.778151251107468,1.0,400.0,,20.255272505103303,,unknown,automatic-speech-recognition,pre-train,1.92,0.28330122870354957,huggingface,data/dataset_clean.csv,226
10.380211241729702,1.0,70.0,,19.85733249643127,,unknown,text-generation,fine-tune,1.6800000000000002,0.2253092817258629,huggingface,data/dataset_clean.csv,227
10.845098040020462,1.0,70.0,,22.32221929473392,,unknown,text-generation,pre-train,35.0,1.5440680443502757,huggingface,data/dataset_clean.csv,228
10.431363764175073,1.0,70.0,,19.90848501887865,,unknown,image-text-to-text,unknown,1.89,0.2764618041732441,huggingface,data/dataset_clean.csv,229
10.23044892140382,1.0,700.0,,21.70757017609793,,unknown,image-feature-extraction,pre-train,95.2,1.9786369483844743,huggingface,data/dataset_clean.csv,230
9.000000000434294,1.0,400.0,,18.477121254719663,,unknown,unknown,fine-tune,0.4,-0.3979400086720376,huggingface,data/dataset_clean.csv,231
10.041392685197707,1.0,400.0,,19.518513939877888,,unknown,text-generation,fine-tune,4.4,0.6434526764861874,huggingface,data/dataset_clean.csv,232
9.602059991436535,1.0,400.0,,19.079181246047625,,unknown,zero-shot-classification,fine-tune,1.6,0.2041199826559248,huggingface,data/dataset_clean.csv,233
10.431363764175073,1.0,70.0,,21.90848501887865,,unknown,image-text-to-text,pre-train,15.12,1.1795517911651876,huggingface,data/dataset_clean.csv,234
9.903089987046231,1.0,400.0,,19.380211241711606,,unknown,image-text-to-text,fine-tune,3.2,0.505149978319906,huggingface,data/dataset_clean.csv,235
9.477121254864427,1.0,72.0,,20.954242509439325,,unknown,object-detection,pre-train,1.7279999999999998,0.2375437381428744,huggingface,data/dataset_clean.csv,236
8.173186271327003,1.0,700.0,,17.650307523131936,,unknown,fill-mask,fine-tune,0.1042999999999999,-0.9817156915734695,huggingface,data/dataset_clean.csv,237
10.113943352340245,1.0,400.0,,19.5910646070265,,unknown,unknown,unknown,5.2,0.7160033436347992,huggingface,data/dataset_clean.csv,238
9.95424250948758,1.0,400.0,,21.431363764158988,,unknown,text-generation,pre-train,28.8,1.4593924877592308,huggingface,data/dataset_clean.csv,239
10.041392685197707,1.0,70.0,,21.518513939877888,,unknown,text-generation,pre-train,6.16,0.7895807121644255,huggingface,data/dataset_clean.csv,240
9.8450980400763,1.0,400.0,,19.32221929473392,,unknown,audio-to-audio,fine-tune,2.8000000000000003,0.44715803134221926,huggingface,data/dataset_clean.csv,241
10.477121254734138,1.0,70.0,,19.954242509439325,,unknown,any-to-any,fine-tune,2.1,0.3222192947339193,huggingface,data/dataset_clean.csv,242
6.845098102056321,1.0,700.0,,18.32221929473392,,unknown,feature-extraction,pre-train,0.0699999999999999,-1.1549019599857437,huggingface,data/dataset_clean.csv,243
10.505149978333478,1.0,450.0,,21.98227123303957,,unknown,image-to-image,pre-train,115.2,2.061452479087193,huggingface,data/dataset_clean.csv,244
9.000000000434294,1.0,700.0,,20.477121254719663,,unknown,image-text-to-text,pre-train,5.6,0.7481880270062004,huggingface,data/dataset_clean.csv,245
10.23044892140382,1.0,700.0,,19.70757017609793,,unknown,unknown,unknown,11.9,1.0755469613925308,huggingface,data/dataset_clean.csv,246
10.431363764175073,1.0,70.0,,19.90848501887865,,unknown,image-text-to-text,unknown,1.89,0.2764618041732441,huggingface,data/dataset_clean.csv,247
9.301029995881128,1.0,400.0,,18.778151250383644,,unknown,image-text-to-text,fine-tune,0.8,-0.09691001300805639,huggingface,data/dataset_clean.csv,248
9.176091259345212,1.0,70.0,,20.653212513775344,,unknown,text-generation,pre-train,0.8400000000000001,-0.0757207139381183,huggingface,data/dataset_clean.csv,249
9.95424250948758,1.0,400.0,,21.431363764158988,,unknown,text-generation,pre-train,28.8,1.4593924877592308,huggingface,data/dataset_clean.csv,250
8.778151251107468,1.0,70.0,,18.255272505103303,,unknown,text-generation,unknown,0.042,-1.3767507096020994,huggingface,data/dataset_clean.csv,251
10.380211241729702,1.0,70.0,,19.85733249643127,,unknown,unknown,fine-tune,1.6800000000000002,0.2253092817258629,huggingface,data/dataset_clean.csv,252
9.602059991436535,1.0,70.0,,19.079181246047625,,unknown,text-generation,unknown,0.28,-0.5528419686577808,huggingface,data/dataset_clean.csv,253
9.903089987046231,1.0,70.0,,19.380211241711606,,unknown,text-generation,unknown,0.56,-0.25181197299379954,huggingface,data/dataset_clean.csv,254
10.146128035709259,1.0,70.0,,19.6232492903979,,unknown,text-generation,unknown,0.98,-0.00877392430750515,huggingface,data/dataset_clean.csv,255
9.477121254864427,1.0,700.0,,20.954242509439325,,unknown,text-generation,pre-train,16.799999999999997,1.2253092817258628,huggingface,data/dataset_clean.csv,256
9.23044892163374,1.0,70.0,,18.70757017609793,,unknown,text-generation,unknown,0.119,-0.9244530386074693,huggingface,data/dataset_clean.csv,257
10.505149978333478,1.0,70.0,,19.98227123303957,,unknown,text-generation,unknown,2.24,0.35024801833416286,huggingface,data/dataset_clean.csv,258
10.477121254734138,1.0,70.0,,19.954242509439325,,unknown,text-generation,unknown,2.1,0.3222192947339193,huggingface,data/dataset_clean.csv,259
10.845098040020462,1.0,300.0,256.0,19.6232492903979,8.000000004342946,fp16,image-classification,fine-tune,0.0184301229933261,-1.7344717665093796,synthetic,data/synthetic_energy_data.csv,260
8.096910016482413,64.0,300.0,8.0,16.8750612633917,8.000000004342946,fp32,text-generation,fine-tune,0.2261777894824739,-0.6455500447633363,synthetic,data/synthetic_energy_data.csv,261
10.113943352340245,256.0,70.0,16.0,19.89209460269048,9.000000000434294,bf16,training_benchmark,benchmark_training,0.1989643706889039,-0.7012246874022527,synthetic,data/synthetic_energy_data.csv,262
8.880813592852231,16.0,1200.0,512.0,18.658964842664435,9.000000000434294,fp32,image-classification,benchmark_training,0.2911144935168405,-0.5359361721025985,synthetic,data/synthetic_energy_data.csv,263
9.431363764319837,4.0,700.0,16.0,19.20951501454263,9.000000000434294,fp16,text-generation,fine-tune,0.0350593914014335,-1.4551956271267992,synthetic,data/synthetic_energy_data.csv,264
8.096910016482413,32.0,1000.0,128.0,17.8750612633917,9.000000000434294,fp16,text-generation,benchmark_training,0.4211112029827385,-0.3756032047234878,synthetic,data/synthetic_energy_data.csv,265
10.113943352340245,64.0,300.0,8.0,19.5910646070265,8.698970005204608,bf16,translation,benchmark_training,0.2392458862593809,-0.6211555210128137,synthetic,data/synthetic_energy_data.csv,266
10.53147891705503,2.0,700.0,8.0,21.309630167425897,10.00000000004343,bf16,image-classification,pre-train,0.8176932095905506,-0.08740960876568644,synthetic,data/synthetic_energy_data.csv,267
8.880813592852231,64.0,300.0,32.0,20.136086097384098,10.477121254734138,fp16,training_benchmark,pre-train,0.2680717986107561,-0.5717488717759525,synthetic,data/synthetic_energy_data.csv,268
9.431363764319837,8.0,1000.0,256.0,17.90848501887865,7.698970013021908,fp16,training_benchmark,benchmark_training,0.1123017940760575,-0.9496133056164751,synthetic,data/synthetic_energy_data.csv,269
10.53147891705503,256.0,400.0,256.0,22.309630167425897,11.000000000004343,fp32,image-classification,pre-train,10.707452996933132,1.0296861766275724,synthetic,data/synthetic_energy_data.csv,270
9.11394335264091,32.0,700.0,512.0,18.5910646070265,8.698970005204608,fp32,image-classification,fine-tune,0.2600682823026153,-0.5849126107449238,synthetic,data/synthetic_energy_data.csv,271
9.826074802765646,2.0,700.0,16.0,21.081347307804133,10.477121254734138,bf16,training_benchmark,pre-train,0.4631673391225588,-0.334262073069378,synthetic,data/synthetic_energy_data.csv,272
10.845098040020462,64.0,1200.0,256.0,22.100370545117563,10.477121254734138,fp16,image-classification,pre-train,3.675204693204938,0.5652815324416413,synthetic,data/synthetic_energy_data.csv,273
8.880813592852231,64.0,700.0,128.0,17.658964842664435,8.000000004342946,fp16,translation,fine-tune,0.5126223204596301,-0.2902024878095808,synthetic,data/synthetic_energy_data.csv,274
10.113943352340245,2.0,1200.0,512.0,18.89209460269048,8.000000004342946,fp32,text-generation,fine-tune,0.0269427274669264,-1.569558441876663,synthetic,data/synthetic_energy_data.csv,275
10.845098040020462,2.0,1000.0,64.0,22.32221929473392,10.698970004344705,fp16,question-answering,pre-train,6.434689873253897,0.80852762045872,synthetic,data/synthetic_energy_data.csv,276
10.113943352340245,2.0,70.0,256.0,19.5910646070265,8.698970005204608,bf16,translation,benchmark_training,0.0052864269114576,-2.2768377678399903,synthetic,data/synthetic_energy_data.csv,277
8.096910016482413,64.0,700.0,16.0,17.57403126772772,8.698970005204608,fp16,text-generation,benchmark_training,0.5094993441842687,-0.292856370670973,synthetic,data/synthetic_energy_data.csv,278
10.113943352340245,256.0,400.0,8.0,18.89209460269048,8.000000004342946,bf16,translation,benchmark_training,1.5217893218798886,0.1823545324094849,synthetic,data/synthetic_energy_data.csv,279
8.55022835427846,4.0,1000.0,128.0,18.027349607774756,8.698970005204608,bf16,text-generation,benchmark_training,0.0594254069337189,-1.2260278356247967,synthetic,data/synthetic_energy_data.csv,280
9.8450980400763,2.0,70.0,32.0,18.6232492903979,8.000000004342946,fp16,image-classification,fine-tune,0.0017909260099809,-2.746922356150287,synthetic,data/synthetic_energy_data.csv,281
10.53147891705503,2.0,300.0,256.0,19.309630167425897,8.000000004342946,fp16,text-generation,benchmark_training,0.0075926940745579,-2.119604098397861,synthetic,data/synthetic_energy_data.csv,282
8.55022835427846,256.0,1200.0,16.0,18.328379603438737,9.000000000434294,fp16,question-answering,benchmark_training,3.8568688461552574,0.5862348708184658,synthetic,data/synthetic_energy_data.csv,283
8.880813592852231,16.0,700.0,64.0,20.658964842664435,11.000000000004343,bf16,training_benchmark,pre-train,0.2276116743157155,-0.6428054665262227,synthetic,data/synthetic_energy_data.csv,284
10.113943352340245,2.0,1200.0,16.0,20.89209460269048,10.00000000004343,fp32,text-generation,pre-train,0.4354713840197625,-0.36104037836156044,synthetic,data/synthetic_energy_data.csv,285
10.53147891705503,8.0,700.0,8.0,19.008600171761916,7.698970013021908,fp32,training_benchmark,benchmark_training,0.0831870810387277,-1.0799441144452844,synthetic,data/synthetic_energy_data.csv,286
8.880813592852231,1.0,300.0,512.0,17.658964842664435,8.000000004342946,fp16,text-generation,benchmark_training,0.0040840992440729,-2.38890371305194,synthetic,data/synthetic_energy_data.csv,287
9.11394335264091,8.0,1200.0,128.0,18.89209460269048,9.000000000434294,fp32,training_benchmark,benchmark_training,0.1206890870916636,-0.9183319977579821,synthetic,data/synthetic_energy_data.csv,288
8.880813592852231,64.0,1200.0,16.0,18.658964842664435,9.000000000434294,fp32,text-generation,benchmark_training,1.19330552598762,0.07675165176987599,synthetic,data/synthetic_energy_data.csv,289
9.431363764319837,64.0,1000.0,64.0,17.90848501887865,7.698970013021908,bf16,text-generation,benchmark_training,0.7772154129573192,-0.10945859549384397,synthetic,data/synthetic_energy_data.csv,290
7.913813857679991,32.0,1000.0,512.0,16.69196510276736,8.000000004342946,fp32,image-classification,fine-tune,0.3983602324662029,-0.3997240228650925,synthetic,data/synthetic_energy_data.csv,291
10.113943352340245,4.0,1200.0,64.0,21.369215857410143,10.477121254734138,fp32,translation,pre-train,1.5987381901501232,0.2037773493731358,synthetic,data/synthetic_energy_data.csv,292
8.096910016482413,256.0,1200.0,8.0,16.57403126772772,7.698970013021908,fp32,training_benchmark,benchmark_training,4.750170621680606,0.6767092093561429,synthetic,data/synthetic_energy_data.csv,293
8.096910016482413,4.0,700.0,64.0,17.8750612633917,9.000000000434294,fp16,summarization,fine-tune,0.0339910922755871,-1.468634879499365,synthetic,data/synthetic_energy_data.csv,294
7.913813857679991,64.0,400.0,8.0,19.390935107103378,10.698970004344705,fp16,translation,pre-train,0.3863058900380791,-0.41306867008056214,synthetic,data/synthetic_energy_data.csv,295
9.826074802765646,4.0,1200.0,16.0,18.30319605742049,7.698970013021908,fp16,image-classification,fine-tune,0.0628178640755707,-1.2019168345080908,synthetic,data/synthetic_energy_data.csv,296
9.431363764319837,1.0,70.0,128.0,18.20951501454263,8.000000004342946,fp16,question-answering,benchmark_training,0.0008119528785667,-3.0904691741729597,synthetic,data/synthetic_energy_data.csv,297
7.913813857679991,4.0,300.0,8.0,16.69196510276736,8.000000004342946,bf16,text-generation,benchmark_training,0.0163127437304602,-1.7874729864285608,synthetic,data/synthetic_energy_data.csv,298
9.826074802765646,8.0,300.0,128.0,18.30319605742049,7.698970013021908,bf16,text-generation,benchmark_training,0.0307635552285515,-1.5119634761878917,synthetic,data/synthetic_energy_data.csv,299
9.826074802765646,16.0,1000.0,16.0,21.081347307804133,10.477121254734138,bf16,training_benchmark,pre-train,0.3395342530850074,-0.46911640643378616,synthetic,data/synthetic_energy_data.csv,300
9.11394335264091,4.0,1000.0,256.0,20.5910646070265,10.698970004344705,bf16,translation,pre-train,0.1527921195613854,-0.8158990444465972,synthetic,data/synthetic_energy_data.csv,301
8.096910016482413,128.0,70.0,128.0,16.8750612633917,8.000000004342946,bf16,text-generation,fine-tune,0.1050512902696868,-0.9785986090974965,synthetic,data/synthetic_energy_data.csv,302
10.113943352340245,4.0,700.0,32.0,21.5910646070265,10.698970004344705,fp32,image-classification,pre-train,2.5250559563901933,0.4022710067248661,synthetic,data/synthetic_energy_data.csv,303
8.55022835427846,256.0,1200.0,256.0,17.027349607774756,7.698970013021908,fp16,question-answering,benchmark_training,3.744211267572328,0.5733603458759634,synthetic,data/synthetic_energy_data.csv,304
10.845098040020462,2.0,700.0,16.0,19.6232492903979,8.000000004342946,fp16,text-generation,fine-tune,0.0179744819290347,-1.7453436182526685,synthetic,data/synthetic_energy_data.csv,305
9.11394335264091,8.0,700.0,256.0,18.5910646070265,8.698970005204608,fp16,image-classification,benchmark_training,0.0641281135615234,-1.192951535412105,synthetic,data/synthetic_energy_data.csv,306
10.113943352340245,16.0,1200.0,512.0,19.89209460269048,9.000000000434294,fp32,text-generation,benchmark_training,0.2419948862372866,-0.6161938113021865,synthetic,data/synthetic_energy_data.csv,307
9.11394335264091,1.0,70.0,32.0,20.369215857410143,10.477121254734138,fp32,training_benchmark,pre-train,0.059798821125772,-1.2233073776105627,synthetic,data/synthetic_energy_data.csv,308
9.8450980400763,256.0,1000.0,8.0,18.6232492903979,8.000000004342946,fp32,text-generation,benchmark_training,3.47147911462308,0.5405145567649086,synthetic,data/synthetic_energy_data.csv,309
10.113943352340245,32.0,70.0,128.0,21.369215857410143,10.477121254734138,bf16,image-classification,pre-train,0.3483198313811554,-0.4580217985414153,synthetic,data/synthetic_energy_data.csv,310
7.913813857679991,32.0,700.0,512.0,16.69196510276736,8.000000004342946,fp32,translation,fine-tune,0.3513137587385143,-0.454304841306167,synthetic,data/synthetic_energy_data.csv,311
10.845098040020462,32.0,300.0,512.0,19.6232492903979,8.000000004342946,bf16,summarization,benchmark_training,0.149985293677371,-0.8239513221968441,synthetic,data/synthetic_energy_data.csv,312
8.880813592852231,4.0,400.0,64.0,18.357934847000454,8.698970005204608,fp32,image-classification,benchmark_training,0.0196635330217212,-1.7063384481525863,synthetic,data/synthetic_energy_data.csv,313
9.826074802765646,16.0,700.0,16.0,20.60422605308447,10.00000000004343,bf16,text-generation,pre-train,0.1635387922834027,-0.7863792137906552,synthetic,data/synthetic_energy_data.csv,314
9.8450980400763,8.0,700.0,512.0,21.100370545117563,10.477121254734138,fp16,translation,pre-train,0.4624700938668691,-0.3349163461433887,synthetic,data/synthetic_energy_data.csv,315
8.880813592852231,8.0,70.0,64.0,18.357934847000454,8.698970005204608,fp16,translation,fine-tune,0.0071092834149363,-2.1481741720723027,synthetic,data/synthetic_energy_data.csv,316
9.431363764319837,256.0,1000.0,32.0,20.686636269262294,10.477121254734138,fp32,text-generation,pre-train,3.745223268953907,0.573477712979242,synthetic,data/synthetic_energy_data.csv,317
10.53147891705503,1.0,700.0,8.0,22.008600171761916,10.698970004344705,bf16,summarization,pre-train,4.093942236322378,0.6121417106705455,synthetic,data/synthetic_energy_data.csv,318
