model_name,model_family,task,train_type,n_params,gpu_model,gpu_count,tdp_w,batch_size,precision,estimated_tokens,estimated_flops,duration_seconds,energy_kwh,co2_kg,source,label_quality
synthetic_model,transformer,training_benchmark,pre-train,7000000000,B200,16,1000,128,fp16,10000000000,420000000000000000000,36.0,0.17961749360849516,0.03876508064564034,synthetic,simulated_physics_based
synthetic_model,transformer,question-answering,pre-train,70000000000,H100,128,700,8,bf16,30000000000,12600000000000000000000,171.73454690703744,6.811658584086449,1.9770848213034564,synthetic,simulated_physics_based
synthetic_model,transformer,training_benchmark,pre-train,70000000000,V100,128,300,256,fp16,10000000000,4200000000000000000000,101.9680943489648,1.5195316501672909,0.6511717571795598,synthetic,simulated_physics_based
synthetic_model,transformer,text-generation,fine-tune,355000000,T4,1,70,32,fp16,100000000,213000000000000000,36.0,0.0009151868258181831,0.00033316849535354064,synthetic,simulated_physics_based
synthetic_model,transformer,training_benchmark,benchmark_training,13000000000,A100,64,400,64,fp16,1000000000,78000000000000000000,36.0,0.2888160635713187,0.20761064038947652,synthetic,simulated_physics_based
synthetic_model,transformer,summarization,benchmark_training,34000000000,A100,64,400,256,fp32,1000000000,204000000000000000000,36.0,0.3800303891431054,0.29142989061439456,synthetic,simulated_physics_based
synthetic_model,transformer,summarization,fine-tune,1300000000,T4,32,70,16,fp16,500000000,3900000000000000000,36.0,0.03415605077558701,0.011900270748548837,synthetic,simulated_physics_based
synthetic_model,transformer,text-generation,pre-train,125000000,B200,256,1000,256,fp16,50000000000,37500000000000000000,36.0,4.037185314891165,2.275780662457001,synthetic,simulated_physics_based
synthetic_model,transformer,image-classification,benchmark_training,760000000,V100,128,300,8,bf16,50000000,228000000000000000,36.0,0.4662994186566649,0.281188066921174,synthetic,simulated_physics_based
synthetic_model,transformer,image-classification,fine-tune,82000000,B200,8,1000,16,bf16,100000000,49200000000000000,36.0,0.09254230368798518,0.055797819106752765,synthetic,simulated_physics_based
synthetic_model,transformer,question-answering,fine-tune,34000000000,H100,8,700,32,fp32,500000000,102000000000000000000,36.0,0.07616861562530622,0.050529576757341196,synthetic,simulated_physics_based
synthetic_model,transformer,text-generation,benchmark_training,355000000,A100,256,400,32,fp32,50000000,106500000000000000,36.0,1.4089763014525367,0.7560042453774376,synthetic,simulated_physics_based
synthetic_model,transformer,question-answering,pre-train,355000000,T4,32,70,512,fp32,10000000000,21300000000000000000,36.0,0.034458520349773474,0.015233757603653583,synthetic,simulated_physics_based
synthetic_model,transformer,summarization,benchmark_training,355000000,H200,1,700,16,bf16,50000000,106500000000000000,36.0,0.010164279188347282,0.003331632154482767,synthetic,simulated_physics_based
synthetic_model,transformer,question-answering,benchmark_training,125000000,GB300,128,1200,512,fp16,50000000,37500000000000000,36.0,1.7943332932506393,0.3745254453583759,synthetic,simulated_physics_based
synthetic_model,transformer,question-answering,pre-train,7000000000,H100,1,700,256,bf16,100000000000,4200000000000000000000,7214.326303130828,1.8181813998733445,0.8408815396554206,synthetic,simulated_physics_based
synthetic_model,transformer,summarization,benchmark_training,70000000000,T4,1,70,64,fp16,50000000,21000000000000000000,90.44082811393808,0.0027294427506800957,0.0011162145660468942,synthetic,simulated_physics_based
synthetic_model,transformer,question-answering,fine-tune,7000000000,GB300,2,1200,8,fp16,50000000,2100000000000000000,36.0,0.031158513387855243,0.017861680744045184,synthetic,simulated_physics_based
synthetic_model,transformer,summarization,benchmark_training,355000000,H200,256,700,256,fp16,500000000,1065000000000000000,36.0,2.743877883037084,2.1119967598524862,synthetic,simulated_physics_based
synthetic_model,transformer,text-generation,benchmark_training,7000000000,GB200,2,1000,512,bf16,100000000,4200000000000000000,36.0,0.026591357562382616,0.020954509491795795,synthetic,simulated_physics_based
synthetic_model,transformer,summarization,pre-train,6700000000,GB300,8,1200,64,fp16,100000000000,4020000000000000000000,388.68421191262047,1.3954375224603748,0.5543389040307505,synthetic,simulated_physics_based
synthetic_model,transformer,translation,pre-train,125000000,B200,64,1000,32,bf16,30000000000,22500000000000000000,36.0,0.7282762649947725,0.20197127850294602,synthetic,simulated_physics_based
synthetic_model,transformer,text-generation,pre-train,70000000000,GB300,2,1200,8,fp32,10000000000,4200000000000000000000,2773.136223457755,2.1519960819612995,0.6265356171589553,synthetic,simulated_physics_based
synthetic_model,transformer,question-answering,benchmark_training,2700000000,A100,256,400,8,bf16,500000000,8100000000000000000,36.0,1.2195226032123623,0.4968339597651502,synthetic,simulated_physics_based
synthetic_model,transformer,summarization,benchmark_training,70000000000,V100,64,300,32,bf16,50000000,21000000000000000000,36.0,0.29729168735097716,0.14400125093422714,synthetic,simulated_physics_based
synthetic_model,transformer,question-answering,fine-tune,1300000000,H200,32,700,8,bf16,100000000,780000000000000000,36.0,0.2679363701065712,0.06015738723754547,synthetic,simulated_physics_based
synthetic_model,transformer,translation,benchmark_training,70000000000,GB300,8,1200,512,fp32,500000000,210000000000000000000,36.0,0.11370888302746392,0.04174869436963269,synthetic,simulated_physics_based
synthetic_model,transformer,question-answering,benchmark_training,125000000,H200,8,700,512,fp16,50000000,37500000000000000,36.0,0.0673773441153622,0.028201590290287255,synthetic,simulated_physics_based
synthetic_model,transformer,training_benchmark,pre-train,34000000000,H200,1,700,16,fp16,50000000000,10200000000000000000000,11200.903020707865,2.943958371214776,1.808287855355042,synthetic,simulated_physics_based
synthetic_model,transformer,question-answering,benchmark_training,2700000000,T4,4,70,512,fp32,1000000000,16200000000000000000,36.0,0.004303010073749489,0.003238115944425657,synthetic,simulated_physics_based
synthetic_model,transformer,question-answering,fine-tune,125000000,A100,1,400,8,bf16,1000000000,750000000000000000,36.0,0.004522155919709728,0.0016556815213044564,synthetic,simulated_physics_based
synthetic_model,transformer,translation,benchmark_training,6700000000,GB300,32,1200,16,fp16,500000000,20100000000000000000,36.0,0.45782803571642444,0.1490732008323701,synthetic,simulated_physics_based
synthetic_model,transformer,question-answering,fine-tune,34000000000,V100,1,300,16,fp32,50000000,10200000000000000000,58.41764638134366,0.0062567054305823246,0.0030702516417284386,synthetic,simulated_physics_based
synthetic_model,transformer,summarization,pre-train,1300000000,GB300,64,1200,64,bf16,50000000000,390000000000000000000,36.0,1.0224133309951289,0.6630172172066586,synthetic,simulated_physics_based
synthetic_model,transformer,translation,benchmark_training,760000000,V100,32,300,64,fp32,1000000000,4560000000000000000,36.0,0.1073607937387487,0.03773325717600478,synthetic,simulated_physics_based
synthetic_model,transformer,question-answering,fine-tune,13000000000,H200,1,700,16,fp16,50000000,3900000000000000000,36.0,0.009490871047404831,0.004928306492223923,synthetic,simulated_physics_based
synthetic_model,transformer,translation,pre-train,760000000,H200,8,700,512,fp32,50000000000,228000000000000000000,59.661188821347245,0.1070600416758988,0.050152000318238715,synthetic,simulated_physics_based
synthetic_model,transformer,image-classification,fine-tune,125000000,T4,128,70,256,fp16,1000000000,750000000000000000,36.0,0.11062209674653228,0.04716599846444288,synthetic,simulated_physics_based
synthetic_model,transformer,translation,fine-tune,13000000000,H100,256,700,128,bf16,1000000000,78000000000000000000,36.0,1.989183793208843,0.78224155242674,synthetic,simulated_physics_based
synthetic_model,transformer,translation,benchmark_training,82000000,GB200,1,1000,64,fp32,1000000000,492000000000000000,36.0,0.011598810659096258,0.008517196521456393,synthetic,simulated_physics_based
synthetic_model,transformer,summarization,fine-tune,34000000000,GB200,64,1000,32,fp32,500000000,102000000000000000000,36.0,0.8939495851372956,0.5430398589064542,synthetic,simulated_physics_based
synthetic_model,transformer,text-generation,fine-tune,355000000,GB300,32,1200,8,fp16,1000000000,2130000000000000000,36.0,0.43908869531278544,0.229320185477198,synthetic,simulated_physics_based
synthetic_model,transformer,translation,benchmark_training,34000000000,GB200,256,1000,8,fp16,500000000,102000000000000000000,36.0,3.5671566310667253,2.308890944250661,synthetic,simulated_physics_based
synthetic_model,transformer,training_benchmark,fine-tune,760000000,B200,4,1000,8,bf16,100000000,456000000000000000,36.0,0.04967551811597449,0.02075688433859891,synthetic,simulated_physics_based
synthetic_model,transformer,image-classification,pre-train,2700000000,B200,4,1000,16,fp32,30000000000,486000000000000000000,193.14176333224293,0.30536970793800994,0.16565298410406085,synthetic,simulated_physics_based
synthetic_model,transformer,summarization,pre-train,355000000,A100,2,400,16,bf16,100000000000,213000000000000000000,212.0778651807628,0.05423967921153698,0.015822554246653308,synthetic,simulated_physics_based
synthetic_model,transformer,text-generation,pre-train,70000000000,B200,32,1000,16,fp16,100000000000,42000000000000000000000,1513.9104046490393,16.457603797035716,4.87817898660877,synthetic,simulated_physics_based
synthetic_model,transformer,translation,benchmark_training,70000000000,H200,16,700,128,fp32,50000000,21000000000000000000,36.0,0.13290892133650628,0.09809465943468457,synthetic,simulated_physics_based
synthetic_model,transformer,translation,pre-train,1300000000,GB300,128,1200,8,fp32,10000000000,78000000000000000000,36.0,1.7512195166681415,0.9013646526117224,synthetic,simulated_physics_based
synthetic_model,transformer,question-answering,benchmark_training,70000000000,V100,256,300,64,fp16,50000000,21000000000000000000,36.0,0.8878229384325322,0.38949978389648193,synthetic,simulated_physics_based
synthetic_model,transformer,question-answering,fine-tune,7000000000,H100,32,700,128,fp16,50000000,2100000000000000000,36.0,0.35498068852684134,0.25533912699020794,synthetic,simulated_physics_based
synthetic_model,transformer,question-answering,benchmark_training,7000000000,V100,32,300,256,fp32,100000000,4200000000000000000,36.0,0.11380260419472317,0.0684165246616718,synthetic,simulated_physics_based
synthetic_model,transformer,question-answering,benchmark_training,82000000,H100,128,700,64,bf16,100000000,49200000000000000,36.0,1.4019604431291586,0.7487278199504406,synthetic,simulated_physics_based
synthetic_model,transformer,translation,benchmark_training,2700000000,B200,16,1000,64,fp16,50000000,810000000000000000,36.0,0.23755943465535495,0.07417229122895716,synthetic,simulated_physics_based
synthetic_model,transformer,question-answering,benchmark_training,70000000000,B200,2,1000,32,fp32,1000000000,420000000000000000000,371.6441117344929,0.2605307022545107,0.11860969292133801,synthetic,simulated_physics_based
synthetic_model,transformer,question-answering,benchmark_training,1300000000,H200,4,700,32,fp32,100000000,780000000000000000,36.0,0.03240771554634885,0.018354823494678506,synthetic,simulated_physics_based
synthetic_model,transformer,training_benchmark,fine-tune,2700000000,H200,64,700,16,bf16,500000000,8100000000000000000,36.0,0.5574532439258173,0.30589852800058814,synthetic,simulated_physics_based
synthetic_model,transformer,training_benchmark,benchmark_training,13000000000,GB200,32,1000,512,fp32,50000000,3900000000000000000,36.0,0.43721430920825377,0.10103765695317829,synthetic,simulated_physics_based
synthetic_model,transformer,translation,pre-train,70000000000,GB200,256,1000,32,fp32,30000000000,12600000000000000000000,58.00038402627538,5.231076346948995,1.4680953317207541,synthetic,simulated_physics_based
synthetic_model,transformer,image-classification,fine-tune,760000000,B200,128,1000,16,fp32,50000000,228000000000000000,36.0,1.570970019048809,0.9565662105181267,synthetic,simulated_physics_based
synthetic_model,transformer,training_benchmark,benchmark_training,1300000000,V100,256,300,512,bf16,50000000,390000000000000000,36.0,1.1367274981976396,0.6335928609039766,synthetic,simulated_physics_based
synthetic_model,transformer,image-classification,fine-tune,70000000000,B200,4,1000,128,fp16,100000000,42000000000000000000,36.0,0.050977365330859906,0.03862644112937378,synthetic,simulated_physics_based
synthetic_model,transformer,translation,benchmark_training,34000000000,A100,128,400,8,fp16,100000000,20400000000000000000,36.0,0.7758385683936587,0.6043907717784492,synthetic,simulated_physics_based
synthetic_model,transformer,image-classification,pre-train,7000000000,H200,128,700,16,bf16,100000000000,4200000000000000000000,48.49492703369918,1.8939646937299497,0.5847423559385005,synthetic,simulated_physics_based
synthetic_model,transformer,summarization,benchmark_training,760000000,B200,128,1000,64,fp16,1000000000,4560000000000000000,36.0,1.4505576111147378,0.9351344413721425,synthetic,simulated_physics_based
synthetic_model,transformer,text-generation,benchmark_training,355000000,H100,4,700,512,fp16,1000000000,2130000000000000000,36.0,0.032756813272768054,0.022181616356471985,synthetic,simulated_physics_based
synthetic_model,transformer,translation,fine-tune,2700000000,V100,256,300,512,fp32,100000000,1620000000000000000,36.0,0.922224890898334,0.27500152861217986,synthetic,simulated_physics_based
synthetic_model,transformer,text-generation,fine-tune,1300000000,GB300,256,1200,16,fp16,1000000000,7800000000000000000,36.0,4.4009429309893635,2.2613772363474354,synthetic,simulated_physics_based
