row_id,source,split
9315,synthetic,train
1622,synthetic,train
9961,synthetic,train
3741,synthetic,train
11813,synthetic,train
10897,synthetic,train
11355,synthetic,train
8564,synthetic,train
7054,synthetic,train
8334,synthetic,train
3140,synthetic,train
3641,synthetic,train
1562,synthetic,train
6301,synthetic,train
5217,synthetic,train
5096,synthetic,train
11930,synthetic,train
7403,synthetic,train
9892,synthetic,train
7497,synthetic,train
1202,synthetic,train
3495,synthetic,train
3517,synthetic,train
8124,synthetic,train
9149,synthetic,train
436,synthetic,train
695,synthetic,train
6603,synthetic,train
568,synthetic,train
1825,synthetic,train
4224,synthetic,train
8368,synthetic,train
6677,synthetic,train
10786,synthetic,train
5237,synthetic,train
6103,synthetic,train
11701,synthetic,train
855,synthetic,train
10080,synthetic,train
4885,synthetic,train
8683,synthetic,train
10233,synthetic,train
2883,synthetic,train
4832,synthetic,train
10954,synthetic,train
11232,synthetic,train
491,synthetic,train
439,synthetic,train
997,synthetic,train
11789,synthetic,train
5869,synthetic,train
12208,synthetic,train
8853,synthetic,train
6256,synthetic,train
7670,synthetic,train
5877,synthetic,train
1581,synthetic,train
2255,synthetic,train
9051,synthetic,train
6742,synthetic,train
10734,synthetic,train
1060,synthetic,train
11377,synthetic,train
2346,synthetic,train
7392,synthetic,train
329,synthetic,train
6408,synthetic,train
8346,synthetic,train
1940,synthetic,train
637,synthetic,train
1729,synthetic,train
2863,synthetic,train
4441,synthetic,train
8872,synthetic,train
4765,synthetic,train
4490,synthetic,train
3351,synthetic,train
2986,synthetic,train
737,synthetic,train
1589,synthetic,train
2543,synthetic,train
3992,synthetic,train
11830,synthetic,train
1011,synthetic,train
6154,synthetic,train
10339,synthetic,train
1133,synthetic,train
7872,synthetic,train
7723,synthetic,train
4824,synthetic,train
1805,synthetic,train
999,synthetic,train
10525,synthetic,train
2943,synthetic,train
10072,synthetic,train
9134,synthetic,train
8039,synthetic,train
3778,synthetic,train
5405,synthetic,train
2614,synthetic,train
10384,synthetic,train
5810,synthetic,train
1033,synthetic,train
8460,synthetic,train
11245,synthetic,train
9755,synthetic,train
901,synthetic,train
6364,synthetic,train
5966,synthetic,train
6192,synthetic,train
8232,synthetic,train
4569,synthetic,train
1125,synthetic,train
7495,synthetic,train
11736,synthetic,train
7367,synthetic,train
12123,synthetic,train
7402,synthetic,train
7183,synthetic,train
8219,synthetic,train
1222,synthetic,train
10475,synthetic,train
8248,synthetic,train
8669,synthetic,train
9110,synthetic,train
3569,synthetic,train
2426,synthetic,train
623,synthetic,train
3983,synthetic,train
3085,synthetic,train
6174,synthetic,train
3857,synthetic,train
4986,synthetic,train
806,synthetic,train
3200,synthetic,train
731,synthetic,train
1901,synthetic,train
6440,synthetic,train
3598,synthetic,train
5548,synthetic,train
1432,synthetic,train
7162,synthetic,train
5416,synthetic,train
10690,synthetic,train
6814,synthetic,train
8345,synthetic,train
9549,synthetic,train
5657,synthetic,train
10515,synthetic,train
1670,synthetic,train
7222,synthetic,train
9243,synthetic,train
5618,synthetic,train
11792,synthetic,train
2954,synthetic,train
1075,synthetic,train
2391,synthetic,train
2057,synthetic,train
4835,synthetic,train
3382,synthetic,train
6649,synthetic,train
4535,synthetic,train
11358,synthetic,train
8261,synthetic,train
6805,synthetic,train
10422,synthetic,train
7485,synthetic,train
497,synthetic,train
1792,synthetic,train
11555,synthetic,train
6035,synthetic,train
3670,synthetic,train
3091,synthetic,train
11182,synthetic,train
1795,synthetic,train
4139,synthetic,train
11667,synthetic,train
1559,synthetic,train
5517,synthetic,train
8843,synthetic,train
1740,synthetic,train
3053,synthetic,train
7272,synthetic,train
11992,synthetic,train
5351,synthetic,train
2589,synthetic,train
5961,synthetic,train
5691,synthetic,train
11746,synthetic,train
8539,synthetic,train
3921,synthetic,train
815,synthetic,train
5085,synthetic,train
1423,synthetic,train
7461,synthetic,train
4975,synthetic,train
657,synthetic,train
9589,synthetic,train
7891,synthetic,train
10811,synthetic,train
6409,synthetic,train
7859,synthetic,train
6454,synthetic,train
983,synthetic,train
560,synthetic,train
10336,synthetic,train
10862,synthetic,train
4554,synthetic,train
5478,synthetic,train
4445,synthetic,train
11173,synthetic,train
11424,synthetic,train
12057,synthetic,train
3402,synthetic,train
6196,synthetic,train
3465,synthetic,train
5215,synthetic,train
4842,synthetic,train
11123,synthetic,train
11741,synthetic,train
6772,synthetic,train
11645,synthetic,train
1412,synthetic,train
1472,synthetic,train
4763,synthetic,train
10109,synthetic,train
11900,synthetic,train
9009,synthetic,train
11805,synthetic,train
9974,synthetic,train
925,synthetic,train
11070,synthetic,train
902,synthetic,train
11345,synthetic,train
4027,synthetic,train
4532,synthetic,train
5686,synthetic,train
1046,synthetic,train
3117,synthetic,train
3462,synthetic,train
7218,synthetic,train
4447,synthetic,train
10855,synthetic,train
10212,synthetic,train
5084,synthetic,train
3165,synthetic,train
4886,synthetic,train
10609,synthetic,train
1256,synthetic,train
9912,synthetic,train
8844,synthetic,train
6752,synthetic,train
10758,synthetic,train
416,synthetic,train
7874,synthetic,train
3345,synthetic,train
8627,synthetic,train
1812,synthetic,train
11980,synthetic,train
6264,synthetic,train
7656,synthetic,train
4055,synthetic,train
755,synthetic,train
2581,synthetic,train
6418,synthetic,train
5660,synthetic,train
411,synthetic,train
6551,synthetic,train
9383,synthetic,train
6646,synthetic,train
10202,synthetic,train
1998,synthetic,train
3261,synthetic,train
10898,synthetic,train
7454,synthetic,train
6953,synthetic,train
11061,synthetic,train
3143,synthetic,train
3980,synthetic,train
10824,synthetic,train
11144,synthetic,train
6218,synthetic,train
5978,synthetic,train
7619,synthetic,train
2536,synthetic,train
5083,synthetic,train
4964,synthetic,train
4721,synthetic,train
603,synthetic,train
7827,synthetic,train
4396,synthetic,train
8918,synthetic,train
6343,synthetic,train
8987,synthetic,train
2483,synthetic,train
4456,synthetic,train
7860,synthetic,train
8396,synthetic,train
8594,synthetic,train
5341,synthetic,train
7327,synthetic,train
9837,synthetic,train
11219,synthetic,train
4994,synthetic,train
10481,synthetic,train
1725,synthetic,train
4853,synthetic,train
2494,synthetic,train
10450,synthetic,train
4163,synthetic,train
543,synthetic,train
11372,synthetic,train
5700,synthetic,train
10542,synthetic,train
8512,synthetic,train
7535,synthetic,train
4411,synthetic,train
10859,synthetic,train
8645,synthetic,train
2381,synthetic,train
5629,synthetic,train
5272,synthetic,train
9507,synthetic,train
6252,synthetic,train
3421,synthetic,train
2890,synthetic,train
7298,synthetic,train
10494,synthetic,train
11631,synthetic,train
11022,synthetic,train
1463,synthetic,train
8371,synthetic,train
876,synthetic,train
2186,synthetic,train
3374,synthetic,train
2901,synthetic,train
11269,synthetic,train
2822,synthetic,train
9210,synthetic,train
2988,synthetic,train
7190,synthetic,train
9785,synthetic,train
2386,synthetic,train
8864,synthetic,train
10146,synthetic,train
8665,synthetic,train
8791,synthetic,train
1065,synthetic,train
4954,synthetic,train
5797,synthetic,train
10564,synthetic,train
3400,synthetic,train
4540,synthetic,train
5598,synthetic,train
9319,synthetic,train
10728,synthetic,train
8517,synthetic,train
807,synthetic,train
286,synthetic,train
7532,synthetic,train
4178,synthetic,train
4746,synthetic,train
8559,synthetic,train
6072,synthetic,train
1481,synthetic,train
7484,synthetic,train
2808,synthetic,train
11618,synthetic,train
697,synthetic,train
9022,synthetic,train
11568,synthetic,train
6668,synthetic,train
2121,synthetic,train
2959,synthetic,train
8643,synthetic,train
6963,synthetic,train
2741,synthetic,train
6027,synthetic,train
10374,synthetic,train
2966,synthetic,train
6589,synthetic,train
586,synthetic,train
5395,synthetic,train
5585,synthetic,train
2759,synthetic,train
1264,synthetic,train
8311,synthetic,train
6762,synthetic,train
4271,synthetic,train
10986,synthetic,train
794,synthetic,train
7890,synthetic,train
4220,synthetic,train
845,synthetic,train
10141,synthetic,train
8615,synthetic,train
6660,synthetic,train
11383,synthetic,train
8326,synthetic,train
751,synthetic,train
5787,synthetic,train
7174,synthetic,train
5967,synthetic,train
7074,synthetic,train
9680,synthetic,train
3808,synthetic,train
6425,synthetic,train
2176,synthetic,train
3445,synthetic,train
5792,synthetic,train
2170,synthetic,train
7977,synthetic,train
6383,synthetic,train
1393,synthetic,train
7714,synthetic,train
7268,synthetic,train
2778,synthetic,train
8888,synthetic,train
1577,synthetic,train
4628,synthetic,train
381,synthetic,train
9454,synthetic,train
2709,synthetic,train
6089,synthetic,train
6518,synthetic,train
2861,synthetic,train
1782,synthetic,train
8141,synthetic,train
2433,synthetic,train
3543,synthetic,train
4814,synthetic,train
3865,synthetic,train
10595,synthetic,train
9246,synthetic,train
5855,synthetic,train
11136,synthetic,train
4028,synthetic,train
7790,synthetic,train
12192,synthetic,train
4298,synthetic,train
3762,synthetic,train
1667,synthetic,train
4891,synthetic,train
6241,synthetic,train
11841,synthetic,train
5195,synthetic,train
7321,synthetic,train
2839,synthetic,train
6663,synthetic,train
3529,synthetic,train
11721,synthetic,train
2127,synthetic,train
12151,synthetic,train
6223,synthetic,train
2781,synthetic,train
9111,synthetic,train
2080,synthetic,train
6713,synthetic,train
311,synthetic,train
4148,synthetic,train
5447,synthetic,train
8177,synthetic,train
3837,synthetic,train
4825,synthetic,train
7676,synthetic,train
10137,synthetic,train
6412,synthetic,train
2118,synthetic,train
10641,synthetic,train
11694,synthetic,train
5221,synthetic,train
7517,synthetic,train
10810,synthetic,train
8881,synthetic,train
11325,synthetic,train
5458,synthetic,train
9659,synthetic,train
685,synthetic,train
4544,synthetic,train
11313,synthetic,train
11824,synthetic,train
488,synthetic,train
7765,synthetic,train
3001,synthetic,train
5397,synthetic,train
10751,synthetic,train
7313,synthetic,train
10005,synthetic,train
3181,synthetic,train
8453,synthetic,train
10371,synthetic,train
3913,synthetic,train
6855,synthetic,train
6180,synthetic,train
1388,synthetic,train
7604,synthetic,train
2591,synthetic,train
2468,synthetic,train
8639,synthetic,train
11415,synthetic,train
6333,synthetic,train
3413,synthetic,train
6682,synthetic,train
9666,synthetic,train
9611,synthetic,train
11782,synthetic,train
5250,synthetic,train
2634,synthetic,train
1892,synthetic,train
7254,synthetic,train
2558,synthetic,train
10158,synthetic,train
4512,synthetic,train
11252,synthetic,train
2981,synthetic,train
9425,synthetic,train
11514,synthetic,train
6318,synthetic,train
8241,synthetic,train
9162,synthetic,train
9678,synthetic,train
6086,synthetic,train
5354,synthetic,train
11076,synthetic,train
6355,synthetic,train
8068,synthetic,train
12152,synthetic,train
10011,synthetic,train
2810,synthetic,train
6373,synthetic,train
9531,synthetic,train
1198,synthetic,train
7632,synthetic,train
10890,synthetic,train
8024,synthetic,train
11925,synthetic,train
5112,synthetic,train
2904,synthetic,train
10743,synthetic,train
3425,synthetic,train
3899,synthetic,train
8361,synthetic,train
7181,synthetic,train
7948,synthetic,train
2321,synthetic,train
4905,synthetic,train
6463,synthetic,train
3072,synthetic,train
11515,synthetic,train
10618,synthetic,train
11044,synthetic,train
2809,synthetic,train
8726,synthetic,train
11230,synthetic,train
7215,synthetic,train
8925,synthetic,train
4434,synthetic,train
10760,synthetic,train
1284,synthetic,train
5108,synthetic,train
6059,synthetic,train
8074,synthetic,train
2211,synthetic,train
12156,synthetic,train
611,synthetic,train
8557,synthetic,train
5740,synthetic,train
9682,synthetic,train
5057,synthetic,train
5880,synthetic,train
3922,synthetic,train
9109,synthetic,train
4917,synthetic,train
8529,synthetic,train
3410,synthetic,train
7537,synthetic,train
9129,synthetic,train
5073,synthetic,train
6100,synthetic,train
8722,synthetic,train
5403,synthetic,train
3199,synthetic,train
4770,synthetic,train
1600,synthetic,train
11502,synthetic,train
1651,synthetic,train
10124,synthetic,train
6938,synthetic,train
9579,synthetic,train
7626,synthetic,train
9479,synthetic,train
1843,synthetic,train
1672,synthetic,train
6200,synthetic,train
10757,synthetic,train
2516,synthetic,train
9151,synthetic,train
2472,synthetic,train
5863,synthetic,train
2882,synthetic,train
10584,synthetic,train
5677,synthetic,train
5198,synthetic,train
10861,synthetic,train
3884,synthetic,train
6439,synthetic,train
4527,synthetic,train
11034,synthetic,train
723,synthetic,train
2014,synthetic,train
10534,synthetic,train
8530,synthetic,train
6085,synthetic,train
8153,synthetic,train
638,synthetic,train
3366,synthetic,train
5063,synthetic,train
1595,synthetic,train
11280,synthetic,train
11888,synthetic,train
2976,synthetic,train
10140,synthetic,train
6560,synthetic,train
7582,synthetic,train
8010,synthetic,train
11771,synthetic,train
8060,synthetic,train
2071,synthetic,train
7483,synthetic,train
6896,synthetic,train
2154,synthetic,train
9119,synthetic,train
6586,synthetic,train
11382,synthetic,train
6786,synthetic,train
1449,synthetic,train
5454,synthetic,train
9605,synthetic,train
8128,synthetic,train
9004,synthetic,train
3714,synthetic,train
8834,synthetic,train
9023,synthetic,train
10984,synthetic,train
6076,synthetic,train
9207,synthetic,train
4873,synthetic,train
4252,synthetic,train
12232,synthetic,train
1290,synthetic,train
7945,synthetic,train
2480,synthetic,train
4034,synthetic,train
8783,synthetic,train
9558,synthetic,train
2015,synthetic,train
6436,synthetic,train
9033,synthetic,train
4587,synthetic,train
10504,synthetic,train
370,synthetic,train
9958,synthetic,train
12207,synthetic,train
3177,synthetic,train
6461,synthetic,train
1775,synthetic,train
11593,synthetic,train
11314,synthetic,train
11121,synthetic,train
10346,synthetic,train
2523,synthetic,train
9530,synthetic,train
9670,synthetic,train
10442,synthetic,train
10327,synthetic,train
1153,synthetic,train
1750,synthetic,train
2110,synthetic,train
7562,synthetic,train
584,synthetic,train
1475,synthetic,train
3193,synthetic,train
4949,synthetic,train
9140,synthetic,train
8873,synthetic,train
10552,synthetic,train
11272,synthetic,train
12035,synthetic,train
1389,synthetic,train
9955,synthetic,train
3178,synthetic,train
3344,synthetic,train
4848,synthetic,train
4564,synthetic,train
3055,synthetic,train
6007,synthetic,train
1058,synthetic,train
994,synthetic,train
6644,synthetic,train
2504,synthetic,train
438,synthetic,train
8572,synthetic,train
10569,synthetic,train
1434,synthetic,train
11743,synthetic,train
8586,synthetic,train
2091,synthetic,train
9957,synthetic,train
6468,synthetic,train
9896,synthetic,train
2041,synthetic,train
3461,synthetic,train
458,synthetic,train
10101,synthetic,train
4347,synthetic,train
5453,synthetic,train
808,synthetic,train
3599,synthetic,train
11577,synthetic,train
11907,synthetic,train
9364,synthetic,train
12179,synthetic,train
2792,synthetic,train
